,x,y,Sample.ID,Field,Sample.Date,Season,mid_depth,DepthMin.cm.,DepthMax.cm.,pH,pH.CaCl,EC,ECse,Cl.ppm,NO3N.ppm,NH4N.ppm,P.Colwell.ppm,PBI,Ca.ppm,K.ppm,Mg.ppm,Na.ppm,Ca.Mg,CEC.ppm,ESP,Cu.ppm,Fe.ppm,Mn.ppm,Zn.ppm,B.ppm,S.ppm,P.BSES,Silt,Clay,Sand,TOC,EM_50,EM_100,EM_150,EM_300,gamma_k,gamma_th,gamma_u,gamma_TC,landscape_change,elevation,DEM_30,aspect,MrRTF,MrVBF,PlanCurvature,ProfileCurvature,SlopeDeg,SlopePct,SlopeRelief,TPI_class,TPI_mask,TWI,rad_dose,rad_k,rad_ratio_tk,rad_ratio_u2th,rad_ratio_uk,rad_ratio_uth,rad_th,rad_u,NDVI_5,NDVI_50,NDVI_95,RED_5,RED_50,RED_95
38,799400.6578,6758080.706,10,OD01,17/05/2020,2020,22.5,15,30,8.3,7.5,0.11,0.7,10,11,1,9,33,13,0.4,4.2,0.31,3.1,18.2,1.7,0.56,6.4,7.6,0.32,0.7,2,15,6,20,74,0.81,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
39,799400.6578,6758080.706,10,OD01,17/05/2020,2020,45,30,60,9.3,8.3,0.17,NA,10,11,0.9,NA,NA,27,0.24,8.5,1.4,3.2,37.2,3.7,NA,NA,NA,NA,NA,5,NA,4,18,79,NA,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
40,799400.6578,6758080.706,10,OD01,17/05/2020,2020,75,60,90,9.7,8.6,0.26,NA,12,13,0.8,NA,NA,22,0.21,7.9,3.2,2.8,33.3,9.5,NA,NA,NA,NA,NA,6,NA,5,18,77,NA,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
41,794397.4267,6761324.088,1,OD02,17/05/2020,2020,7.5,0,15,8,7.2,0.23,1.4,10,18,1,18,64,21,0.89,8.2,1.7,2.6,31.8,5.4,0.81,9.9,26,0.34,0.7,16,19,9,32,59,0.95,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
42,794397.4267,6761324.088,1,OD02,17/05/2020,2020,22.5,15,30,8,6.9,0.14,0.9,20,15,1.1,5,78,21,0.47,8.2,3.2,2.6,33.1,9.7,0.77,11,16,0.12,1,11,10,6,28,66,0.76,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
43,794397.4267,6761324.088,1,OD02,17/05/2020,2020,45,30,60,8.2,7.3,0.32,NA,120,30,1.2,NA,NA,23,0.45,9.7,5.8,2.4,38.6,15,NA,NA,NA,NA,NA,71,NA,9,23,68,NA,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
44,794397.4267,6761324.088,1,OD02,17/05/2020,2020,75,60,90,7.5,7.4,2.66,NA,720,16,1.3,NA,NA,39,0.65,10,11,3.9,61,18,NA,NA,NA,NA,NA,2400,NA,5,20,75,NA,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
45,796591.6955,6760989.772,2,OD02,17/05/2020,2020,7.5,0,15,7.3,6.5,0.16,1,15,22,1.2,18,50,21,1.5,7.7,1.1,2.7,31.2,3.5,0.98,11,26,0.35,0.9,35,24,10,36,54,0.95,126.1625977,219.4449768,236.0415497,295.940979,0.239634022,18.3446846,2.622900963,1276.102051,0.027703237,223.8006515,224,292.5115356,5.506596088,7,-0.001892264,2.80E-06,0.072095364,0.125830218,11,2,0,13.50193882,27.36159515,0.242146686,29.81563568,0.16472064,4.503568649,0.1510472,7.219757557,1.090524197,0.103465497,0.158224866,0.836621284,296,1097.5,1700.5
46,796591.6955,6760989.772,2,OD02,17/05/2020,2020,22.5,15,30,7.9,6.7,0.16,1,12,36,1.2,12,61,21,0.63,7.5,2.3,2.8,31.4,7.3,1,13,17,0.19,1.1,20,17,9,29,62,0.82,126.1625977,219.4449768,236.0415497,295.940979,0.239634022,18.3446846,2.622900963,1276.102051,0.027703237,223.8006515,224,292.5115356,5.506596088,7,-0.001892264,2.80E-06,0.072095364,0.125830218,11,2,0,13.50193882,27.36159515,0.242146686,29.81563568,0.16472064,4.503568649,0.1510472,7.219757557,1.090524197,0.103465497,0.158224866,0.836621284,296,1097.5,1700.5
47,796591.6955,6760989.772,2,OD02,17/05/2020,2020,45,30,60,8.6,7.5,0.23,NA,33,52,1.1,NA,NA,25,0.52,9.9,5,2.5,40.4,12,NA,NA,NA,NA,NA,18,NA,9,28,64,NA,126.1625977,219.4449768,236.0415497,295.940979,0.239634022,18.3446846,2.622900963,1276.102051,0.027703237,223.8006515,224,292.5115356,5.506596088,7,-0.001892264,2.80E-06,0.072095364,0.125830218,11,2,0,13.50193882,27.36159515,0.242146686,29.81563568,0.16472064,4.503568649,0.1510472,7.219757557,1.090524197,0.103465497,0.158224866,0.836621284,296,1097.5,1700.5
48,796591.6955,6760989.772,2,OD02,17/05/2020,2020,75,60,90,7.8,7.6,2.25,NA,300,32,1.4,NA,NA,39,0.46,10,8.6,3.9,58.3,15,NA,NA,NA,NA,NA,2000,NA,8,29,63,NA,126.1625977,219.4449768,236.0415497,295.940979,0.239634022,18.3446846,2.622900963,1276.102051,0.027703237,223.8006515,224,292.5115356,5.506596088,7,-0.001892264,2.80E-06,0.072095364,0.125830218,11,2,0,13.50193882,27.36159515,0.242146686,29.81563568,0.16472064,4.503568649,0.1510472,7.219757557,1.090524197,0.103465497,0.158224866,0.836621284,296,1097.5,1700.5
49,795889.6425,6760237.53,3,OD02,17/05/2020,2020,7.5,0,15,6.7,5.8,0.12,0.7,10,26,0.8,30,56,24,0.61,6.9,0.78,3.5,32.2,2.4,1.1,14,37,0.38,0.8,22,30,10,41,50,0.91,113.1955872,188.6910553,205.2752533,253.3044281,0.180408612,19.15393066,2.598914146,1262.457397,-0.023187472,222.1306394,223,42.93770599,4.520961285,7,0.017671697,1.41E-05,0.12575826,0.219489917,11,3,0,9.673020363,26.35502052,0.171614036,42.55728531,0.14778915,6.053852081,0.142251849,7.303427219,1.038926005,0.107969977,0.165974289,0.832487285,310,1032.6,1817
50,795889.6425,6760237.53,3,OD02,17/05/2020,2020,22.5,15,30,7.3,6.3,0.16,1,12,32,1.1,9,51,25,0.41,7.2,1.5,3.5,34.3,4.4,1.1,14,23,0.2,0.8,57,12,10,32,58,0.83,113.1955872,188.6910553,205.2752533,253.3044281,0.180408612,19.15393066,2.598914146,1262.457397,-0.023187472,222.1306394,223,42.93770599,4.520961285,7,0.017671697,1.41E-05,0.12575826,0.219489917,11,3,0,9.673020363,26.35502052,0.171614036,42.55728531,0.14778915,6.053852081,0.142251849,7.303427219,1.038926005,0.107969977,0.165974289,0.832487285,310,1032.6,1817
51,795889.6425,6760237.53,3,OD02,17/05/2020,2020,45,30,60,7.9,6.9,0.17,NA,10,35,1.1,NA,NA,24,0.28,7.6,2.3,3.2,34.4,6.7,NA,NA,NA,NA,NA,40,NA,4,22,75,NA,113.1955872,188.6910553,205.2752533,253.3044281,0.180408612,19.15393066,2.598914146,1262.457397,-0.023187472,222.1306394,223,42.93770599,4.520961285,7,0.017671697,1.41E-05,0.12575826,0.219489917,11,3,0,9.673020363,26.35502052,0.171614036,42.55728531,0.14778915,6.053852081,0.142251849,7.303427219,1.038926005,0.107969977,0.165974289,0.832487285,310,1032.6,1817
52,795889.6425,6760237.53,3,OD02,17/05/2020,2020,75,60,90,7.2,7.1,2.7,NA,26,33,1.1,NA,NA,62,0.38,8.4,4.5,7.4,74.9,6,NA,NA,NA,NA,NA,2400,NA,5,25,71,NA,113.1955872,188.6910553,205.2752533,253.3044281,0.180408612,19.15393066,2.598914146,1262.457397,-0.023187472,222.1306394,223,42.93770599,4.520961285,7,0.017671697,1.41E-05,0.12575826,0.219489917,11,3,0,9.673020363,26.35502052,0.171614036,42.55728531,0.14778915,6.053852081,0.142251849,7.303427219,1.038926005,0.107969977,0.165974289,0.832487285,310,1032.6,1817
53,794393.1843,6760114.522,4,OD02,17/05/2020,2020,7.5,0,15,7.3,6.6,0.18,1.1,10,15,0.6,12,58,23,0.66,6.9,0.59,3.3,30.9,1.9,0.97,9,24,0.32,1.1,45,14,9,37,54,0.9,110.6336899,191.3921509,212.9152679,262.6407471,0.030284829,13.63426113,3.109757185,1204.69397,0.061859163,219.6009257,221,279.8850098,4.595579624,7,0.006092756,3.27E-05,0.440906465,0.769542158,11,2,0,9.339363098,26.30712128,0.173996359,45.76295471,0.067903273,4.226027489,0.092346035,7.962587357,0.735313356,0.10779576,0.150009483,0.865439415,280.3333333,1143.5,1896
54,794393.1843,6760114.522,4,OD02,17/05/2020,2020,22.5,15,30,8,7.7,0.61,3.8,10,18,0.7,5,81,30,0.36,7.4,1.1,4.1,38.6,2.8,0.78,9.3,8.7,0.13,1.8,400,8,4,17,79,0.81,110.6336899,191.3921509,212.9152679,262.6407471,0.030284829,13.63426113,3.109757185,1204.69397,0.061859163,219.6009257,221,279.8850098,4.595579624,7,0.006092756,3.27E-05,0.440906465,0.769542158,11,2,0,9.339363098,26.30712128,0.173996359,45.76295471,0.067903273,4.226027489,0.092346035,7.962587357,0.735313356,0.10779576,0.150009483,0.865439415,280.3333333,1143.5,1896
55,794393.1843,6760114.522,4,OD02,17/05/2020,2020,45,30,60,7.8,7.7,2.46,NA,10,18,0.6,NA,NA,62,0.29,7.7,2.1,8.1,72.3,2.9,NA,NA,NA,NA,NA,2700,NA,6,20,73,NA,110.6336899,191.3921509,212.9152679,262.6407471,0.030284829,13.63426113,3.109757185,1204.69397,0.061859163,219.6009257,221,279.8850098,4.595579624,7,0.006092756,3.27E-05,0.440906465,0.769542158,11,2,0,9.339363098,26.30712128,0.173996359,45.76295471,0.067903273,4.226027489,0.092346035,7.962587357,0.735313356,0.10779576,0.150009483,0.865439415,280.3333333,1143.5,1896
56,794393.1843,6760114.522,4,OD02,17/05/2020,2020,75,60,90,7.7,7.6,2.83,NA,53,13,0.7,NA,NA,100,0.29,9,4.3,11,115,3.7,NA,NA,NA,NA,NA,3400,NA,9,17,75,NA,110.6336899,191.3921509,212.9152679,262.6407471,0.030284829,13.63426113,3.109757185,1204.69397,0.061859163,219.6009257,221,279.8850098,4.595579624,7,0.006092756,3.27E-05,0.440906465,0.769542158,11,2,0,9.339363098,26.30712128,0.173996359,45.76295471,0.067903273,4.226027489,0.092346035,7.962587357,0.735313356,0.10779576,0.150009483,0.865439415,280.3333333,1143.5,1896
57,794951.0312,6759999.917,5,OD02,17/05/2020,2020,7.5,0,15,6.9,6.1,0.19,1.2,10,20,0.8,22,60,21,0.47,7.8,1.1,2.7,30.5,3.5,1.1,15,40,0.43,1,67,24,8,28,64,0.82,111.3737946,189.1447296,210.3208008,261.8289185,0.107412122,16.35564423,5.505152702,989.8139648,0.042480819,220.6414419,218,53.21007919,4.587143898,7,-0.060317438,-8.64E-05,0.012073151,0.021071624,11,1,0,14.46454334,26.68742561,0.175459504,40.96869278,0.180542916,6.492737293,0.158480465,7.188346386,1.139212489,0.107085191,0.161622569,0.839719892,316.5,1068.4,1719
58,794951.0312,6759999.917,5,OD02,17/05/2020,2020,22.5,15,30,8.1,7.7,0.61,3.8,10,20,0.9,5,78,29,0.26,8.6,2,3.4,39.9,5,0.84,10,9,0.13,1.3,280,9,6,26,69,0.77,111.3737946,189.1447296,210.3208008,261.8289185,0.107412122,16.35564423,5.505152702,989.8139648,0.042480819,220.6414419,218,53.21007919,4.587143898,7,-0.060317438,-8.64E-05,0.012073151,0.021071624,11,1,0,14.46454334,26.68742561,0.175459504,40.96869278,0.180542916,6.492737293,0.158480465,7.188346386,1.139212489,0.107085191,0.161622569,0.839719892,316.5,1068.4,1719
59,794951.0312,6759999.917,5,OD02,17/05/2020,2020,45,30,60,8.9,8,0.29,NA,10,31,0.7,NA,NA,24,0.23,8.5,2.8,2.8,35.5,7.9,NA,NA,NA,NA,NA,58,NA,6,24,70,NA,111.3737946,189.1447296,210.3208008,261.8289185,0.107412122,16.35564423,5.505152702,989.8139648,0.042480819,220.6414419,218,53.21007919,4.587143898,7,-0.060317438,-8.64E-05,0.012073151,0.021071624,11,1,0,14.46454334,26.68742561,0.175459504,40.96869278,0.180542916,6.492737293,0.158480465,7.188346386,1.139212489,0.107085191,0.161622569,0.839719892,316.5,1068.4,1719
60,794951.0312,6759999.917,5,OD02,17/05/2020,2020,75,60,90,7.8,7.7,2.85,NA,11,31,0.6,NA,NA,120,0.29,9,4.6,13,130,3.5,NA,NA,NA,NA,NA,3200,NA,4,29,67,NA,111.3737946,189.1447296,210.3208008,261.8289185,0.107412122,16.35564423,5.505152702,989.8139648,0.042480819,220.6414419,218,53.21007919,4.587143898,7,-0.060317438,-8.64E-05,0.012073151,0.021071624,11,1,0,14.46454334,26.68742561,0.175459504,40.96869278,0.180542916,6.492737293,0.158480465,7.188346386,1.139212489,0.107085191,0.161622569,0.839719892,316.5,1068.4,1719
61,793543.5883,6759920.724,6,OD02,17/05/2020,2020,7.5,0,15,6.9,6,0.21,1.3,11,26,0.9,20,49,15,0.51,6.7,1.4,2.2,23.8,5.9,1.1,17,40,1,0.8,86,8,14,28,58,0.91,112.0156097,196.9908752,218.8248444,267.6078491,0.100323893,12.98290348,1.834769845,1122.975342,-0.026120287,217.0025028,216,252.5709076,3.629235744,7,0.00425681,5.76E-05,0.295824885,0.516316414,11,2,0,10.08088017,23.65347672,0.206770748,29.46122742,0.168910712,4.905796051,0.166517019,6.091720104,1.014375091,0.10711997,0.158092409,0.84967953,312,1192.8,1781.8
62,793543.5883,6759920.724,6,OD02,17/05/2020,2020,22.5,15,30,8.1,7,0.18,1.1,13,14,0.8,8,57,16,0.21,7,2.5,2.3,25.6,9.7,0.89,12,14,0.28,1.2,50,5,6,32,62,0.75,112.0156097,196.9908752,218.8248444,267.6078491,0.100323893,12.98290348,1.834769845,1122.975342,-0.026120287,217.0025028,216,252.5709076,3.629235744,7,0.00425681,5.76E-05,0.295824885,0.516316414,11,2,0,10.08088017,23.65347672,0.206770748,29.46122742,0.168910712,4.905796051,0.166517019,6.091720104,1.014375091,0.10711997,0.158092409,0.84967953,312,1192.8,1781.8
63,793543.5883,6759920.724,6,OD02,17/05/2020,2020,45,30,60,8.5,7.5,0.3,NA,81,15,0.7,NA,NA,18,0.21,8.7,4.2,2.1,30.7,14,NA,NA,NA,NA,NA,110,NA,5,22,73,NA,112.0156097,196.9908752,218.8248444,267.6078491,0.100323893,12.98290348,1.834769845,1122.975342,-0.026120287,217.0025028,216,252.5709076,3.629235744,7,0.00425681,5.76E-05,0.295824885,0.516316414,11,2,0,10.08088017,23.65347672,0.206770748,29.46122742,0.168910712,4.905796051,0.166517019,6.091720104,1.014375091,0.10711997,0.158092409,0.84967953,312,1192.8,1781.8
64,793543.5883,6759920.724,6,OD02,17/05/2020,2020,75,60,90,7.7,7.2,1.04,NA,610,7.8,1,NA,NA,19,0.26,11,8.6,1.7,38.8,22,NA,NA,NA,NA,NA,470,NA,4,17,80,NA,112.0156097,196.9908752,218.8248444,267.6078491,0.100323893,12.98290348,1.834769845,1122.975342,-0.026120287,217.0025028,216,252.5709076,3.629235744,7,0.00425681,5.76E-05,0.295824885,0.516316414,11,2,0,10.08088017,23.65347672,0.206770748,29.46122742,0.168910712,4.905796051,0.166517019,6.091720104,1.014375091,0.10711997,0.158092409,0.84967953,312,1192.8,1781.8
65,793784.6776,6759575.488,7,OD02,17/05/2020,2020,7.5,0,15,7.8,7.1,0.12,0.7,10,28,0.6,21,43,18,0.62,5.4,0.56,3.3,24.7,2.2,0.79,7.3,9.3,0.26,0.8,28,24,8,33,60,0.89,88.38617706,149.9827118,171.2556763,210.6665802,0.137302816,10.16005325,1.114302993,987.6140137,-0.089671759,216.6798084,217,200.9429932,0,7,-0.005232204,5.85E-05,0.215814576,0.376669258,11,2,0,14.70457458,23.08478546,0.185380995,31.75295258,0.188615978,5.68392992,0.179004759,5.886394024,1.053692579,0.119528048,0.162239403,0.844118357,319,1175,1957.666667
66,793784.6776,6759575.488,7,OD02,17/05/2020,2020,22.5,15,30,8.9,8.1,0.17,1.1,10,22,0.6,5,51,24,0.21,6.1,0.85,3.9,30.7,2.8,0.67,7.7,3.7,0.26,0.8,14,9,5,23,72,0.65,88.38617706,149.9827118,171.2556763,210.6665802,0.137302816,10.16005325,1.114302993,987.6140137,-0.089671759,216.6798084,217,200.9429932,0,7,-0.005232204,5.85E-05,0.215814576,0.376669258,11,2,0,14.70457458,23.08478546,0.185380995,31.75295258,0.188615978,5.68392992,0.179004759,5.886394024,1.053692579,0.119528048,0.162239403,0.844118357,319,1175,1957.666667
67,793784.6776,6759575.488,7,OD02,17/05/2020,2020,45,30,60,9.4,8.4,0.19,NA,10,11,0.6,NA,NA,26,0.14,8,2.2,3.3,36.3,6.1,NA,NA,NA,NA,NA,12,NA,5,17,78,NA,88.38617706,149.9827118,171.2556763,210.6665802,0.137302816,10.16005325,1.114302993,987.6140137,-0.089671759,216.6798084,217,200.9429932,0,7,-0.005232204,5.85E-05,0.215814576,0.376669258,11,2,0,14.70457458,23.08478546,0.185380995,31.75295258,0.188615978,5.68392992,0.179004759,5.886394024,1.053692579,0.119528048,0.162239403,0.844118357,319,1175,1957.666667
68,793784.6776,6759575.488,7,OD02,17/05/2020,2020,75,60,90,9.6,8.5,0.3,NA,10,12,0.6,NA,NA,19,0.09,8,3.7,2.4,30.6,12,NA,NA,NA,NA,NA,21,NA,6,16,78,NA,88.38617706,149.9827118,171.2556763,210.6665802,0.137302816,10.16005325,1.114302993,987.6140137,-0.089671759,216.6798084,217,200.9429932,0,7,-0.005232204,5.85E-05,0.215814576,0.376669258,11,2,0,14.70457458,23.08478546,0.185380995,31.75295258,0.188615978,5.68392992,0.179004759,5.886394024,1.053692579,0.119528048,0.162239403,0.844118357,319,1175,1957.666667
69,795245.4513,6759368.178,8,OD02,17/05/2020,2020,7.5,0,15,6.8,6.1,0.13,0.8,10,39,0.7,31,42,17,0.71,5.7,0.65,3,23.6,2.7,1.1,14,36,2.5,0.9,10,32,11,29,60,0.97,99.72361755,171.0697479,192.0658417,241.1056061,0.07312905,14.89716244,3.16282177,1158.43396,0.162594924,220.6444906,219,187.2139893,3.504868507,7,-0.018490693,-0.000166545,0.341507435,0.596049964,11,2,0,10.11199951,22.70163918,0.163958028,32.60315323,0.30326581,7.765603065,0.238185644,5.34554863,1.273232937,0.122852035,0.181735978,0.853104472,293,1127.25,1895
70,795245.4513,6759368.178,8,OD02,17/05/2020,2020,22.5,15,30,8.2,7.6,0.31,1.9,11,31,0.7,6,38,23,0.29,7.3,1.5,3.2,32.3,4.5,0.71,8.1,9.2,0.15,1,98,11,8,21,72,0.87,99.72361755,171.0697479,192.0658417,241.1056061,0.07312905,14.89716244,3.16282177,1158.43396,0.162594924,220.6444906,219,187.2139893,3.504868507,7,-0.018490693,-0.000166545,0.341507435,0.596049964,11,2,0,10.11199951,22.70163918,0.163958028,32.60315323,0.30326581,7.765603065,0.238185644,5.34554863,1.273232937,0.122852035,0.181735978,0.853104472,293,1127.25,1895
71,795245.4513,6759368.178,8,OD02,17/05/2020,2020,45,30,60,9.1,8.2,0.27,NA,10,29,0.7,NA,NA,31,0.25,8.9,2.9,3.5,43,6.8,NA,NA,NA,NA,NA,20,NA,6,20,74,NA,99.72361755,171.0697479,192.0658417,241.1056061,0.07312905,14.89716244,3.16282177,1158.43396,0.162594924,220.6444906,219,187.2139893,3.504868507,7,-0.018490693,-0.000166545,0.341507435,0.596049964,11,2,0,10.11199951,22.70163918,0.163958028,32.60315323,0.30326581,7.765603065,0.238185644,5.34554863,1.273232937,0.122852035,0.181735978,0.853104472,293,1127.25,1895
72,795245.4513,6759368.178,8,OD02,17/05/2020,2020,75,60,90,8.1,7.9,1.93,NA,10,30,0.6,NA,NA,36,0.17,7.3,3.8,4.9,47.3,8,NA,NA,NA,NA,NA,1700,NA,6,19,76,NA,99.72361755,171.0697479,192.0658417,241.1056061,0.07312905,14.89716244,3.16282177,1158.43396,0.162594924,220.6444906,219,187.2139893,3.504868507,7,-0.018490693,-0.000166545,0.341507435,0.596049964,11,2,0,10.11199951,22.70163918,0.163958028,32.60315323,0.30326581,7.765603065,0.238185644,5.34554863,1.273232937,0.122852035,0.181735978,0.853104472,293,1127.25,1895
73,797276.3487,6762366.55,1,OD03,17/05/2020,2020,7.5,0,15,8.2,7.5,0.3,1.9,14,63,1,11,65,28,0.65,7,1.4,4,37.3,3.8,0.71,7.6,8.4,0.17,1,43,16,10,36,54,0.75,113.9402466,203.6502075,219.8664703,279.3452759,0.363772064,15.1346693,1.839902282,1138.320801,0.006666671,224.5162123,226,286.3453979,5.504497528,7,0.003311723,6.52E-06,0.092390157,0.161251381,11,2,0,12.8835125,27.08499718,0.16898635,40.75782394,0.267121196,8.026641846,0.196934983,6.887516022,1.35639286,0.110924222,0.162886694,0.827142835,324.75,1147,1929
74,797276.3487,6762366.55,1,OD03,17/05/2020,2020,45,30,60,9.2,8.3,0.34,NA,23,30,0.7,NA,NA,32,0.33,10,4.5,3.2,47.1,9.6,NA,NA,NA,NA,NA,8,NA,6,19,75,NA,113.9402466,203.6502075,219.8664703,279.3452759,0.363772064,15.1346693,1.839902282,1138.320801,0.006666671,224.5162123,226,286.3453979,5.504497528,7,0.003311723,6.52E-06,0.092390157,0.161251381,11,2,0,12.8835125,27.08499718,0.16898635,40.75782394,0.267121196,8.026641846,0.196934983,6.887516022,1.35639286,0.110924222,0.162886694,0.827142835,324.75,1147,1929
75,797276.3487,6762366.55,1,OD03,17/05/2020,2020,75,60,90,9.4,8.6,0.57,NA,220,16,0.7,NA,NA,33,0.41,11,8.8,3,53.4,16,NA,NA,NA,NA,NA,30,NA,5,14,81,NA,113.9402466,203.6502075,219.8664703,279.3452759,0.363772064,15.1346693,1.839902282,1138.320801,0.006666671,224.5162123,226,286.3453979,5.504497528,7,0.003311723,6.52E-06,0.092390157,0.161251381,11,2,0,12.8835125,27.08499718,0.16898635,40.75782394,0.267121196,8.026641846,0.196934983,6.887516022,1.35639286,0.110924222,0.162886694,0.827142835,324.75,1147,1929
