,x,y,Sample.ID,Field,Sample.Date,Season,mid_depth,DepthMin.cm.,DepthMax.cm.,pH,pH.CaCl,EC,ECse,Cl.ppm,NO3N.ppm,NH4N.ppm,P.Colwell.ppm,PBI,Ca.ppm,K.ppm,Mg.ppm,Na.ppm,Ca.Mg,CEC.ppm,ESP,Cu.ppm,Fe.ppm,Mn.ppm,Zn.ppm,B.ppm,S.ppm,P.BSES,Silt,Clay,Sand,TOC,EM_50,EM_100,EM_150,EM_300,gamma_k,gamma_th,gamma_u,gamma_TC,landscape_change,elevation,DEM_30,aspect,MrRTF,MrVBF,PlanCurvature,ProfileCurvature,SlopeDeg,SlopePct,SlopeRelief,TPI_class,TPI_mask,TWI,rad_dose,rad_k,rad_ratio_tk,rad_ratio_u2th,rad_ratio_uk,rad_ratio_uth,rad_th,rad_u,NDVI_5,NDVI_50,NDVI_95,RED_5,RED_50,RED_95
152,800064.5903,6762509.209,9,OD04,17/05/2020,2020,7.5,0,15,7.4,6.1,0.08,0.5,15,8.9,0.7,10,58,18,0.66,7.4,1.6,2.4,27.6,5.7,0.85,14,31,3,0.7,5,9,13,29,59,0.8,117.5952606,200.085495,215.0904236,267.5972595,0.195188627,18.52556801,6.287938118,1429.202637,0.037330774,229.9213319,227,266.5487671,5.511134148,7,-0.001592752,-1.80E-05,0.141303688,0.246621966,11,2,0,12.28948879,25.96967697,0.15217182,46.81566238,0.16820614,7.193651199,0.153659075,7.124024391,1.094671011,0.111532725,0.162077919,0.845114946,313,1141.666667,1849
153,800064.5903,6762509.209,9,OD04,17/05/2020,2020,22.5,15,30,8.2,6.6,0.07,0.4,10,4.9,0.9,10,68,22,0.36,8.5,2.9,2.6,33.4,8.7,0.87,16,18,0.17,0.8,3,5,11,30,58,0.78,117.5952606,200.085495,215.0904236,267.5972595,0.195188627,18.52556801,6.287938118,1429.202637,0.037330774,229.9213319,227,266.5487671,5.511134148,7,-0.001592752,-1.80E-05,0.141303688,0.246621966,11,2,0,12.28948879,25.96967697,0.15217182,46.81566238,0.16820614,7.193651199,0.153659075,7.124024391,1.094671011,0.111532725,0.162077919,0.845114946,313,1141.666667,1849
154,800064.5903,6762509.209,9,OD04,17/05/2020,2020,45,30,60,8.4,7.6,0.2,NA,92,9,0.6,NA,NA,21,0.29,8.9,4.8,2.4,34.9,14,NA,NA,NA,NA,NA,8,NA,9,23,69,NA,117.5952606,200.085495,215.0904236,267.5972595,0.195188627,18.52556801,6.287938118,1429.202637,0.037330774,229.9213319,227,266.5487671,5.511134148,7,-0.001592752,-1.80E-05,0.141303688,0.246621966,11,2,0,12.28948879,25.96967697,0.15217182,46.81566238,0.16820614,7.193651199,0.153659075,7.124024391,1.094671011,0.111532725,0.162077919,0.845114946,313,1141.666667,1849
155,800064.5903,6762509.209,9,OD04,17/05/2020,2020,75,60,90,7.9,7.6,1.85,NA,660,13,0.8,NA,NA,28,0.43,11,8.1,2.5,47.3,17,NA,NA,NA,NA,NA,1300,NA,10,29,61,NA,117.5952606,200.085495,215.0904236,267.5972595,0.195188627,18.52556801,6.287938118,1429.202637,0.037330774,229.9213319,227,266.5487671,5.511134148,7,-0.001592752,-1.80E-05,0.141303688,0.246621966,11,2,0,12.28948879,25.96967697,0.15217182,46.81566238,0.16820614,7.193651199,0.153659075,7.124024391,1.094671011,0.111532725,0.162077919,0.845114946,313,1141.666667,1849
156,801222.6087,6762339.956,10,OD04,17/05/2020,2020,7.5,0,15,7.4,6.3,0.1,0.6,10,14,0.6,10,60,21,0.6,7.9,1.4,2.7,30.7,4.7,0.87,13,28,0.15,0.7,6,12,13,34,54,0.76,100.0635757,168.979538,184.9237213,232.1036835,0.243620887,18.44326591,6.59923315,1432.377075,-0.071326692,232.0528632,232,280.553772,4.535345078,7,0.001718504,4.08E-05,0.311937392,0.544438839,11,2,0,10.9843626,24.24239349,0.166715011,40.81866074,0.118224435,5.380165577,0.131806523,6.805083275,0.896954358,0.107019812,0.16171363,0.878649294,280.25,1129.833333,1874
157,801222.6087,6762339.956,10,OD04,17/05/2020,2020,22.5,15,30,8.3,6.9,0.08,0.5,10,10,0.7,9,66,22,0.3,8.4,2.3,2.6,32.8,7.1,0.73,12,13,0.07,0.8,3,5,13,34,53,0.68,100.0635757,168.979538,184.9237213,232.1036835,0.243620887,18.44326591,6.59923315,1432.377075,-0.071326692,232.0528632,232,280.553772,4.535345078,7,0.001718504,4.08E-05,0.311937392,0.544438839,11,2,0,10.9843626,24.24239349,0.166715011,40.81866074,0.118224435,5.380165577,0.131806523,6.805083275,0.896954358,0.107019812,0.16171363,0.878649294,280.25,1129.833333,1874
158,801222.6087,6762339.956,10,OD04,17/05/2020,2020,45,30,60,8.5,7.2,0.14,NA,10,15,0.6,NA,NA,22,0.31,9.2,3.6,2.4,35.5,10,NA,NA,NA,NA,NA,4,NA,6,22,71,NA,100.0635757,168.979538,184.9237213,232.1036835,0.243620887,18.44326591,6.59923315,1432.377075,-0.071326692,232.0528632,232,280.553772,4.535345078,7,0.001718504,4.08E-05,0.311937392,0.544438839,11,2,0,10.9843626,24.24239349,0.166715011,40.81866074,0.118224435,5.380165577,0.131806523,6.805083275,0.896954358,0.107019812,0.16171363,0.878649294,280.25,1129.833333,1874
159,801222.6087,6762339.956,10,OD04,17/05/2020,2020,75,60,90,8.7,7.6,0.31,NA,98,15,1.4,NA,NA,23,0.39,10,5.4,2.3,38.7,14,NA,NA,NA,NA,NA,60,NA,8,28,64,NA,100.0635757,168.979538,184.9237213,232.1036835,0.243620887,18.44326591,6.59923315,1432.377075,-0.071326692,232.0528632,232,280.553772,4.535345078,7,0.001718504,4.08E-05,0.311937392,0.544438839,11,2,0,10.9843626,24.24239349,0.166715011,40.81866074,0.118224435,5.380165577,0.131806523,6.805083275,0.896954358,0.107019812,0.16171363,0.878649294,280.25,1129.833333,1874
160,797397.1388,6765961.689,1,OD05,17/05/2020,2020,7.5,0,15,7.5,6.8,0.12,0.7,10,20,1.1,26,26,11,1,3,0.52,3.7,15,3.4,1,11,20,0.45,0.7,4,39,10,23,67,1,81.74238586,149.130188,170.8647308,219.6962433,0.400810748,11.27589321,2.54123044,1065.276001,0.015284163,223.1115614,222,277.8110352,4.522277355,7,-0.041183416,-6.69E-05,0.133211672,0.232498646,11,2,0,11.12718582,23.64140511,0.327639461,18.335495,0.098886512,2.352430344,0.128299236,6.007431984,0.770748973,0.11870496,0.177739143,0.83631134,327,1209,2118.5
161,797397.1388,6765961.689,1,OD05,17/05/2020,2020,22.5,15,30,8.8,7.9,0.16,1,10,12,1.2,7,44,17,0.56,5.2,1.3,3.3,24.4,5.2,0.91,9,6.1,0.15,0.8,3,9,6,32,61,0.74,81.74238586,149.130188,170.8647308,219.6962433,0.400810748,11.27589321,2.54123044,1065.276001,0.015284163,223.1115614,222,277.8110352,4.522277355,7,-0.041183416,-6.69E-05,0.133211672,0.232498646,11,2,0,11.12718582,23.64140511,0.327639461,18.335495,0.098886512,2.352430344,0.128299236,6.007431984,0.770748973,0.11870496,0.177739143,0.83631134,327,1209,2118.5
162,797397.1388,6765961.689,1,OD05,17/05/2020,2020,45,30,60,9.3,8.3,0.23,NA,10,17,0.6,NA,NA,26,0.38,6.8,2.6,3.8,35.8,7.2,NA,NA,NA,NA,NA,7,NA,6,26,68,NA,81.74238586,149.130188,170.8647308,219.6962433,0.400810748,11.27589321,2.54123044,1065.276001,0.015284163,223.1115614,222,277.8110352,4.522277355,7,-0.041183416,-6.69E-05,0.133211672,0.232498646,11,2,0,11.12718582,23.64140511,0.327639461,18.335495,0.098886512,2.352430344,0.128299236,6.007431984,0.770748973,0.11870496,0.177739143,0.83631134,327,1209,2118.5
163,797397.1388,6765961.689,1,OD05,17/05/2020,2020,75,60,90,9.7,8.5,0.4,NA,48,14,0.8,NA,NA,24,0.23,7.2,5,3.3,36.1,14,NA,NA,NA,NA,NA,17,NA,9,30,61,NA,81.74238586,149.130188,170.8647308,219.6962433,0.400810748,11.27589321,2.54123044,1065.276001,0.015284163,223.1115614,222,277.8110352,4.522277355,7,-0.041183416,-6.69E-05,0.133211672,0.232498646,11,2,0,11.12718582,23.64140511,0.327639461,18.335495,0.098886512,2.352430344,0.128299236,6.007431984,0.770748973,0.11870496,0.177739143,0.83631134,327,1209,2118.5
164,799008.4705,6765534.311,2,OD05,17/05/2020,2020,7.5,0,15,8.5,7.8,0.19,1.2,11,19,1,14,45,24,0.94,4.5,0.81,5.3,30,2.7,0.73,5.4,6.2,0.4,0.9,5,32,9,30,61,0.9,94.95123291,166.2220001,179.1851654,235.5639954,0.474334776,10.05060291,2.554468393,995.1443481,-0.003510189,225.9549451,227,301.631897,3.567024231,7,-0.002667587,-2.36E-06,0.110371895,0.192635536,11,2,0,11.72980595,24.38593102,0.332248986,18.15277863,0.128648147,2.651194096,0.146048933,6.031242371,0.880856514,0.116092511,0.16209501,0.844590843,300,1182.25,2001.75
165,799008.4705,6765534.311,2,OD05,17/05/2020,2020,22.5,15,30,9.2,8.1,0.18,1.1,10,9.9,0.9,8,72,30,0.55,6.3,2,4.8,39,5,0.78,8.7,4,0.16,1.1,3,12,8,37,56,0.91,94.95123291,166.2220001,179.1851654,235.5639954,0.474334776,10.05060291,2.554468393,995.1443481,-0.003510189,225.9549451,227,301.631897,3.567024231,7,-0.002667587,-2.36E-06,0.110371895,0.192635536,11,2,0,11.72980595,24.38593102,0.332248986,18.15277863,0.128648147,2.651194096,0.146048933,6.031242371,0.880856514,0.116092511,0.16209501,0.844590843,300,1182.25,2001.75
166,799008.4705,6765534.311,2,OD05,17/05/2020,2020,45,30,60,9.5,8.4,0.26,NA,10,14,0.8,NA,NA,28,0.38,8,3.6,3.5,40.5,9,NA,NA,NA,NA,NA,4,NA,6,28,65,NA,94.95123291,166.2220001,179.1851654,235.5639954,0.474334776,10.05060291,2.554468393,995.1443481,-0.003510189,225.9549451,227,301.631897,3.567024231,7,-0.002667587,-2.36E-06,0.110371895,0.192635536,11,2,0,11.72980595,24.38593102,0.332248986,18.15277863,0.128648147,2.651194096,0.146048933,6.031242371,0.880856514,0.116092511,0.16209501,0.844590843,300,1182.25,2001.75
167,799008.4705,6765534.311,2,OD05,17/05/2020,2020,75,60,90,9.4,8.5,0.46,NA,160,15,0.9,NA,NA,27,0.37,9.4,6.8,2.9,43.5,16,NA,NA,NA,NA,NA,33,NA,6,28,66,NA,94.95123291,166.2220001,179.1851654,235.5639954,0.474334776,10.05060291,2.554468393,995.1443481,-0.003510189,225.9549451,227,301.631897,3.567024231,7,-0.002667587,-2.36E-06,0.110371895,0.192635536,11,2,0,11.72980595,24.38593102,0.332248986,18.15277863,0.128648147,2.651194096,0.146048933,6.031242371,0.880856514,0.116092511,0.16209501,0.844590843,300,1182.25,2001.75
168,798583.7728,6764805.736,3,OD05,17/05/2020,2020,7.5,0,15,7.7,7.2,0.33,2,12,16,0.6,13,49,22,0.67,5.6,1.2,3.9,29.3,4,0.62,6.6,5.6,0.29,0.9,140,16,18,34,49,0.89,105.9799576,180.3387146,194.3981628,246.312851,0.282682389,13.00582886,1.270513654,1003.506714,0.036498844,226.0052221,228,50.65412903,4.547775269,7,0.016946705,6.14E-06,0.103757687,0.181091532,11,2,0,10.63070011,25.15705109,0.317174673,18.69220543,0.202811077,3.457218885,0.184955105,5.928694248,1.096542239,0.112049311,0.164134026,0.778325737,371,1129.5,1891.333333
169,798583.7728,6764805.736,3,OD05,17/05/2020,2020,22.5,15,30,8.7,7.7,0.23,1.4,10,9.3,1.2,8,63,26,0.4,6.7,2,3.9,35.2,5.7,0.62,8.3,3.4,0.09,1.1,52,6,9,34,57,0.82,105.9799576,180.3387146,194.3981628,246.312851,0.282682389,13.00582886,1.270513654,1003.506714,0.036498844,226.0052221,228,50.65412903,4.547775269,7,0.016946705,6.14E-06,0.103757687,0.181091532,11,2,0,10.63070011,25.15705109,0.317174673,18.69220543,0.202811077,3.457218885,0.184955105,5.928694248,1.096542239,0.112049311,0.164134026,0.778325737,371,1129.5,1891.333333
170,798583.7728,6764805.736,3,OD05,17/05/2020,2020,45,30,60,9.3,8.2,0.22,NA,10,12,0.7,NA,NA,27,0.31,7.7,3.4,3.5,38.5,8.9,NA,NA,NA,NA,NA,8,NA,8,21,72,NA,105.9799576,180.3387146,194.3981628,246.312851,0.282682389,13.00582886,1.270513654,1003.506714,0.036498844,226.0052221,228,50.65412903,4.547775269,7,0.016946705,6.14E-06,0.103757687,0.181091532,11,2,0,10.63070011,25.15705109,0.317174673,18.69220543,0.202811077,3.457218885,0.184955105,5.928694248,1.096542239,0.112049311,0.164134026,0.778325737,371,1129.5,1891.333333
171,798583.7728,6764805.736,3,OD05,17/05/2020,2020,75,60,90,9.5,8.4,0.3,NA,10,18,0.7,NA,NA,25,0.36,8.9,5.7,2.8,40.2,14,NA,NA,NA,NA,NA,11,NA,10,26,65,NA,105.9799576,180.3387146,194.3981628,246.312851,0.282682389,13.00582886,1.270513654,1003.506714,0.036498844,226.0052221,228,50.65412903,4.547775269,7,0.016946705,6.14E-06,0.103757687,0.181091532,11,2,0,10.63070011,25.15705109,0.317174673,18.69220543,0.202811077,3.457218885,0.184955105,5.928694248,1.096542239,0.112049311,0.164134026,0.778325737,371,1129.5,1891.333333
172,799988.8777,6764768.86,4,OD05,17/05/2020,2020,7.5,0,15,7,6.5,0.11,0.7,10,11,2.5,18,47,8.3,0.59,2.4,0.34,3.5,11.6,2.9,1.3,27,70,0.36,0.5,4,16,10,18,72,0.84,65.49597168,122.0729752,141.7336273,181.6898041,0.426723689,9.659832001,2.741584301,1035.72644,0.173854386,228.6453771,228,322.1383057,4.52260685,7,0.002072797,-4.14E-05,0.178370088,0.311315536,11,2,0,11.36499214,23.7688179,0.326101363,17.79915047,0.135244489,2.716959238,0.152645454,5.804327011,0.88600409,0.123268537,0.181236938,0.852238834,294,1205.666667,1992.5
173,799988.8777,6764768.86,4,OD05,17/05/2020,2020,22.5,15,30,8.6,7.7,0.14,0.9,10,6.9,1.1,7,52,16,0.33,5.2,0.94,3.1,22.2,4.2,0.79,12,11,0.09,0.6,3,5,6,26,68,0.59,65.49597168,122.0729752,141.7336273,181.6898041,0.426723689,9.659832001,2.741584301,1035.72644,0.173854386,228.6453771,228,322.1383057,4.52260685,7,0.002072797,-4.14E-05,0.178370088,0.311315536,11,2,0,11.36499214,23.7688179,0.326101363,17.79915047,0.135244489,2.716959238,0.152645454,5.804327011,0.88600409,0.123268537,0.181236938,0.852238834,294,1205.666667,1992.5
174,799988.8777,6764768.86,4,OD05,17/05/2020,2020,45,30,60,9.4,8.3,0.19,NA,10,11,1.1,NA,NA,27,0.25,7.4,2,3.6,36.1,5.5,NA,NA,NA,NA,NA,3,NA,5,30,65,NA,65.49597168,122.0729752,141.7336273,181.6898041,0.426723689,9.659832001,2.741584301,1035.72644,0.173854386,228.6453771,228,322.1383057,4.52260685,7,0.002072797,-4.14E-05,0.178370088,0.311315536,11,2,0,11.36499214,23.7688179,0.326101363,17.79915047,0.135244489,2.716959238,0.152645454,5.804327011,0.88600409,0.123268537,0.181236938,0.852238834,294,1205.666667,1992.5
175,799988.8777,6764768.86,4,OD05,17/05/2020,2020,75,60,90,9.6,8.4,0.26,NA,10,12,1,NA,NA,22,0.21,7.8,3.4,2.8,33.8,10,NA,NA,NA,NA,NA,5,NA,8,25,68,NA,65.49597168,122.0729752,141.7336273,181.6898041,0.426723689,9.659832001,2.741584301,1035.72644,0.173854386,228.6453771,228,322.1383057,4.52260685,7,0.002072797,-4.14E-05,0.178370088,0.311315536,11,2,0,11.36499214,23.7688179,0.326101363,17.79915047,0.135244489,2.716959238,0.152645454,5.804327011,0.88600409,0.123268537,0.181236938,0.852238834,294,1205.666667,1992.5
176,797581.7126,6764485.198,5,OD05,17/05/2020,2020,7.5,0,15,8.2,7.2,0.14,0.9,10,22,0.8,11,53,23,0.66,7.1,1.4,3.2,32.7,4.4,0.75,8.7,7.7,0.29,0.9,9,15,12,43,45,0.76,112.6802139,195.3629303,208.7051392,270.5696411,0.343152732,11.26604271,2.031635284,1008.565247,0.047370394,224.2597313,229,203.5256348,4.564281464,7,0.018361827,0.000117291,0.389107138,0.679130554,11,3,0,9.184423447,24.32557106,0.228759244,27.88977051,0.143076599,4.176547527,0.149751946,6.38004303,0.955423892,0.10766197,0.166983292,0.837592006,294.25,1069.625,1864
177,797581.7126,6764485.198,5,OD05,17/05/2020,2020,22.5,15,30,9,7.8,0.15,0.9,10,9.8,0.8,9,74,22,0.39,7.1,2.1,3.1,31.5,6.7,0.77,10,5.1,0.09,1.2,5,9,13,35,52,0.71,112.6802139,195.3629303,208.7051392,270.5696411,0.343152732,11.26604271,2.031635284,1008.565247,0.047370394,224.2597313,229,203.5256348,4.564281464,7,0.018361827,0.000117291,0.389107138,0.679130554,11,3,0,9.184423447,24.32557106,0.228759244,27.88977051,0.143076599,4.176547527,0.149751946,6.38004303,0.955423892,0.10766197,0.166983292,0.837592006,294.25,1069.625,1864
178,797581.7126,6764485.198,5,OD05,17/05/2020,2020,45,30,60,9.2,8.1,0.23,NA,12,9.6,0.7,NA,NA,22,0.34,7.8,3.6,2.8,34.2,11,NA,NA,NA,NA,NA,16,NA,11,27,62,NA,112.6802139,195.3629303,208.7051392,270.5696411,0.343152732,11.26604271,2.031635284,1008.565247,0.047370394,224.2597313,229,203.5256348,4.564281464,7,0.018361827,0.000117291,0.389107138,0.679130554,11,3,0,9.184423447,24.32557106,0.228759244,27.88977051,0.143076599,4.176547527,0.149751946,6.38004303,0.955423892,0.10766197,0.166983292,0.837592006,294.25,1069.625,1864
179,797581.7126,6764485.198,5,OD05,17/05/2020,2020,75,60,90,8,7.7,1.44,NA,230,12,0.8,NA,NA,52,0.4,9.5,6.7,5.5,68.4,9.7,NA,NA,NA,NA,NA,1800,NA,10,37,53,NA,112.6802139,195.3629303,208.7051392,270.5696411,0.343152732,11.26604271,2.031635284,1008.565247,0.047370394,224.2597313,229,203.5256348,4.564281464,7,0.018361827,0.000117291,0.389107138,0.679130554,11,3,0,9.184423447,24.32557106,0.228759244,27.88977051,0.143076599,4.176547527,0.149751946,6.38004303,0.955423892,0.10766197,0.166983292,0.837592006,294.25,1069.625,1864
180,798191.9958,6764299.741,6,OD05,17/05/2020,2020,7.5,0,15,7,6.3,0.15,0.9,10,48,1.2,16,37,16,0.39,5.3,0.86,3,22.9,3.8,0.8,10,18,0.24,0.7,9,23,20,34,47,0.76,99.69171143,170.2890472,188.8894653,233.2231903,0.150984809,11.64707184,2.074799299,1002.109924,-0.044757331,225.3874065,223,260.7871094,4.603224754,7,-0.012366065,1.76E-05,0.126627177,0.221006483,11,2,0,12.38873196,24.91477966,0.219078705,28.27318382,0.218476683,5.309942722,0.187808439,6.194052696,1.163295388,0.112062789,0.166487455,0.849342525,284,1076.2,1849
181,798191.9958,6764299.741,6,OD05,17/05/2020,2020,22.5,15,30,8.2,6.9,0.1,0.6,10,16,1,10,58,19,0.24,5.7,1.5,3.3,26,5.7,0.74,10,9.4,0.08,0.7,6,8,7,28,64,0.68,99.69171143,170.2890472,188.8894653,233.2231903,0.150984809,11.64707184,2.074799299,1002.109924,-0.044757331,225.3874065,223,260.7871094,4.603224754,7,-0.012366065,1.76E-05,0.126627177,0.221006483,11,2,0,12.38873196,24.91477966,0.219078705,28.27318382,0.218476683,5.309942722,0.187808439,6.194052696,1.163295388,0.112062789,0.166487455,0.849342525,284,1076.2,1849
182,798191.9958,6764299.741,6,OD05,17/05/2020,2020,45,30,60,8.6,7.4,0.13,NA,10,17,0.6,NA,NA,21,0.22,7.7,2.9,2.7,32.2,9.1,NA,NA,NA,NA,NA,7,NA,9,22,69,NA,99.69171143,170.2890472,188.8894653,233.2231903,0.150984809,11.64707184,2.074799299,1002.109924,-0.044757331,225.3874065,223,260.7871094,4.603224754,7,-0.012366065,1.76E-05,0.126627177,0.221006483,11,2,0,12.38873196,24.91477966,0.219078705,28.27318382,0.218476683,5.309942722,0.187808439,6.194052696,1.163295388,0.112062789,0.166487455,0.849342525,284,1076.2,1849
183,798191.9958,6764299.741,6,OD05,17/05/2020,2020,75,60,90,8.7,8.1,0.76,NA,16,26,1,NA,NA,31,0.27,8.9,4.9,3.5,44.5,11,NA,NA,NA,NA,NA,230,NA,12,26,63,NA,99.69171143,170.2890472,188.8894653,233.2231903,0.150984809,11.64707184,2.074799299,1002.109924,-0.044757331,225.3874065,223,260.7871094,4.603224754,7,-0.012366065,1.76E-05,0.126627177,0.221006483,11,2,0,12.38873196,24.91477966,0.219078705,28.27318382,0.218476683,5.309942722,0.187808439,6.194052696,1.163295388,0.112062789,0.166487455,0.849342525,284,1076.2,1849
184,798939.3699,6764187.707,7,OD05,17/05/2020,2020,7.5,0,15,7.6,6.5,0.12,0.7,13,22,0.6,16,48,18,0.59,6.2,1.7,2.9,26.4,6.3,0.73,11,12,0.32,0.8,8,21,15,36,49,0.94,105.5657806,180.5596161,199.0397644,245.7044983,0.300807774,11.04476261,2.227444172,1017.168579,0.096745851,227.2209629,228,312.0896606,4.591117382,7,0.01297415,2.92E-05,0.217048958,0.378823698,11,3,0,9.833862305,25.35233307,0.237331957,27.09984779,0.186054915,4.609203339,0.170082271,6.431659698,1.09391129,0.107451022,0.16570431,0.842891872,294.5,1063.714286,1818
185,798939.3699,6764187.707,7,OD05,17/05/2020,2020,22.5,15,30,8.8,7.6,0.14,0.9,10,13,0.8,5,65,22,0.31,6.9,2.1,3.2,31.5,6.7,0.7,9.6,4.2,0.08,0.8,4,7,12,34,53,0.7,105.5657806,180.5596161,199.0397644,245.7044983,0.300807774,11.04476261,2.227444172,1017.168579,0.096745851,227.2209629,228,312.0896606,4.591117382,7,0.01297415,2.92E-05,0.217048958,0.378823698,11,3,0,9.833862305,25.35233307,0.237331957,27.09984779,0.186054915,4.609203339,0.170082271,6.431659698,1.09391129,0.107451022,0.16570431,0.842891872,294.5,1063.714286,1818
186,798939.3699,6764187.707,7,OD05,17/05/2020,2020,45,30,60,9.2,8,0.19,NA,10,13,0.6,NA,NA,24,0.28,8.3,4,2.9,36.3,11,NA,NA,NA,NA,NA,5,NA,13,32,55,NA,105.5657806,180.5596161,199.0397644,245.7044983,0.300807774,11.04476261,2.227444172,1017.168579,0.096745851,227.2209629,228,312.0896606,4.591117382,7,0.01297415,2.92E-05,0.217048958,0.378823698,11,3,0,9.833862305,25.35233307,0.237331957,27.09984779,0.186054915,4.609203339,0.170082271,6.431659698,1.09391129,0.107451022,0.16570431,0.842891872,294.5,1063.714286,1818
187,798939.3699,6764187.707,7,OD05,17/05/2020,2020,75,60,90,9.4,8.4,0.39,NA,48,17,0.6,NA,NA,25,0.31,9.3,6.5,2.7,40.6,16,NA,NA,NA,NA,NA,24,NA,10,28,61,NA,105.5657806,180.5596161,199.0397644,245.7044983,0.300807774,11.04476261,2.227444172,1017.168579,0.096745851,227.2209629,228,312.0896606,4.591117382,7,0.01297415,2.92E-05,0.217048958,0.378823698,11,3,0,9.833862305,25.35233307,0.237331957,27.09984779,0.186054915,4.609203339,0.170082271,6.431659698,1.09391129,0.107451022,0.16570431,0.842891872,294.5,1063.714286,1818
188,800045.1534,6764081.607,8,OD05,17/05/2020,2020,7.5,0,15,8.1,7.6,0.32,2,14,77,0.6,18,47,25,0.97,6.1,1.2,4.1,33.1,3.6,0.7,6.5,5.7,0.34,0.9,12,29,32,22,47,1.2,102.2902222,173.5711823,192.2657776,238.2611847,0.334807098,11.9601717,2.569683313,1029.424072,-0.109884167,229.0614198,229,327.5119019,4.560625076,7,-0.008889431,1.01E-05,0.227388799,0.396870404,11,2,0,12.1088686,24.71144104,0.269940525,22.98299789,0.16308111,3.726242781,0.162130401,6.204042435,1.005863905,0.115678661,0.17344974,0.857912242,315,1032,1821
189,800045.1534,6764081.607,8,OD05,17/05/2020,2020,22.5,15,30,8.8,8,0.25,1.6,10,43,0.8,10,79,30,0.71,6.6,1.4,4.5,39.2,3.6,0.69,9.4,3.9,0.15,1.2,6,12,8,38,55,0.95,102.2902222,173.5711823,192.2657776,238.2611847,0.334807098,11.9601717,2.569683313,1029.424072,-0.109884167,229.0614198,229,327.5119019,4.560625076,7,-0.008889431,1.01E-05,0.227388799,0.396870404,11,2,0,12.1088686,24.71144104,0.269940525,22.98299789,0.16308111,3.726242781,0.162130401,6.204042435,1.005863905,0.115678661,0.17344974,0.857912242,315,1032,1821
190,800045.1534,6764081.607,8,OD05,17/05/2020,2020,45,30,60,9.2,8.3,0.25,NA,10,32,0.6,NA,NA,29,0.57,8.3,3.1,3.5,41,7.6,NA,NA,NA,NA,NA,5,NA,8,28,64,NA,102.2902222,173.5711823,192.2657776,238.2611847,0.334807098,11.9601717,2.569683313,1029.424072,-0.109884167,229.0614198,229,327.5119019,4.560625076,7,-0.008889431,1.01E-05,0.227388799,0.396870404,11,2,0,12.1088686,24.71144104,0.269940525,22.98299789,0.16308111,3.726242781,0.162130401,6.204042435,1.005863905,0.115678661,0.17344974,0.857912242,315,1032,1821
191,800045.1534,6764081.607,8,OD05,17/05/2020,2020,75,60,90,9.5,8.4,0.41,NA,72,24,0.6,NA,NA,28,0.6,10,6.2,2.8,45,14,NA,NA,NA,NA,NA,17,NA,15,24,61,NA,102.2902222,173.5711823,192.2657776,238.2611847,0.334807098,11.9601717,2.569683313,1029.424072,-0.109884167,229.0614198,229,327.5119019,4.560625076,7,-0.008889431,1.01E-05,0.227388799,0.396870404,11,2,0,12.1088686,24.71144104,0.269940525,22.98299789,0.16308111,3.726242781,0.162130401,6.204042435,1.005863905,0.115678661,0.17344974,0.857912242,315,1032,1821
